"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"4947","Fenix","1619","24.7","1496","1511","5.3","17","2.5","-0.15","0.09","N/A","N/A","N/A","6-6-0","0.500"
"5959","PrepaTec - Titanium Rams","1620","24.7","1496","1511","5.3","15.3","4.1","-0.13","0.04","N/A","N/A","N/A","16-12-0","0.571"
"7415","Jaguar Robotics","1621","24.7","1496","1511","7.6","10.3","6.9","0.06","0.38","N/A","N/A","N/A","11-12-0","0.478"
"244","RoboDawgs 3D","1622","24.7","1496","1511","9.9","8.1","6.7","0.16","0.4","N/A","N/A","N/A","31-29-1","0.516"
"9111","Warriors of Hephaestus","1623","24.7","1496","1511","11","11.6","2.1","-0.04","0.04","N/A","N/A","N/A","2-7-1","0.250"
"4516","Hyperion","1624","24.7","1496","1511","11.8","5.5","7.4","0.05","0.11","N/A","N/A","N/A","17-27-2","0.391"
"3681","Robo-Raiders","1625","24.7","1496","1511","6.4","9.5","8.7","0.12","0.12","N/A","N/A","N/A","13-15-0","0.464"
"5438","Technological Terrors","1626","24.7","1496","1511","7.2","8.8","8.8","-0.22","0.24","N/A","N/A","N/A","14-12-0","0.538"
"6822","THE SHISHKABOTS","1627","24.7","1496","1511","13.4","10.1","1.1","0.12","0.07","N/A","N/A","N/A","8-15-0","0.348"
"564","Longwood Robotics","1628","24.6","1495","1510","2.9","14.7","7.1","-0.02","0.21","N/A","N/A","N/A","4-7-0","0.364"
"3965","Sultans","1629","24.6","1495","1510","7.3","10.1","7.2","-0.11","0.1","N/A","N/A","N/A","2-7-0","0.222"
"7112","EverGreen","1630","24.6","1495","1510","11.8","3.7","9.1","-0.13","0.49","N/A","N/A","N/A","21-24-0","0.467"
"8191","STEAMBar","1631","24.6","1495","1510","5.5","12.7","6.4","-0.17","0.23","N/A","N/A","N/A","6-4-0","0.600"
"980","ThunderBots","1632","24.6","1495","1509","4.6","14.1","5.9","0.05","0.1","N/A","N/A","N/A","9-14-0","0.391"
"5885","Villanova WiredCats","1633","24.6","1495","1509","9.5","9.4","5.7","-0.04","0.21","N/A","N/A","N/A","23-24-0","0.489"
"7086","IOROBOT","1634","24.6","1495","1509","3.8","14.5","6.3","-0.06","-0.02","N/A","N/A","N/A","12-10-0","0.545"
"9126","Silver Hawks","1635","24.6","1495","1509","5.9","14.3","4.4","-0.11","-0.02","N/A","N/A","N/A","5-14-0","0.263"
"5145","WolfBotics","1636","24.5","1495","1509","6","10.9","7.7","-0.06","0.21","N/A","N/A","N/A","12-13-0","0.480"
"6864","Gryphtech Robotics","1637","24.5","1495","1509","8.9","7.3","8.4","0.02","0.26","N/A","N/A","N/A","20-23-0","0.465"
"1502","Technical Difficulties","1638","24.5","1494","1509","6.2","9.5","8.8","-0.19","0.03","N/A","N/A","N/A","11-15-1","0.426"
"3544","Spartiates","1639","24.5","1494","1509","7.5","13","4","-0.19","0.17","N/A","N/A","N/A","5-6-0","0.455"
"9071","SlicerTech","1640","24.5","1494","1509","9.3","7.7","7.5","-0.08","0.19","N/A","N/A","N/A","12-22-0","0.353"
"2359","RoboLobos","1641","24.4","1494","1508","7","12.4","5","-0.1","0.23","N/A","N/A","N/A","29-28-0","0.509"
"7677","Bodacious Bulldogs","1642","24.4","1494","1508","5","12.9","6.5","0","0.13","N/A","N/A","N/A","7-12-0","0.368"
"7443","Overhills Jag-Wires","1643","24.4","1494","1508","9.5","9.3","5.6","-0.11","0.16","N/A","N/A","N/A","26-16-1","0.616"
"7794","Marion Eagle Engineers","1644","24.4","1494","1508","6.3","9.2","8.9","0.03","0.36","N/A","N/A","N/A","16-14-0","0.533"
"8423","Next Express","1645","24.4","1494","1508","9.3","9.3","5.8","-0.13","0.15","N/A","N/A","N/A","10-20-1","0.339"
"4364","Metal Jackets","1646","24.4","1494","1508","10.2","7.6","6.5","-0.1","0.08","N/A","N/A","N/A","12-16-0","0.429"
"6004","f(x) Robotics","1647","24.4","1494","1508","11","4.2","9.1","-0.05","0.33","N/A","N/A","N/A","21-26-0","0.447"
"6023","DISCBOTS","1648","24.4","1494","1508","11.5","7.3","5.6","-0.08","0.21","N/A","N/A","N/A","18-22-2","0.452"
"7094","Alpha Omega","1649","24.4","1494","1508","8.6","7","8.7","-0.13","0.26","N/A","N/A","N/A","12-14-0","0.462"
"8051","TinkRex","1650","24.4","1494","1508","6.2","12.8","5.4","-0.09","-0.03","N/A","N/A","N/A","13-14-0","0.481"
"9055","Knights of Katahdin","1651","24.4","1493","1508","5.7","10.6","8.1","0.03","0.4","N/A","N/A","N/A","19-27-1","0.415"
"1086","Blue Cheese","1652","24.3","1493","1508","7.1","10.5","6.8","-0.04","0.12","2023varr","Rumble in the Roads","9","19-28-1","0.406"
"6170","Tecmilenio Vitronik","1653","24.3","1493","1508","5.1","13.2","6","-0.2","-0.06","N/A","N/A","N/A","13-14-2","0.483"
"8174","Titan Robotics 8174","1654","24.3","1493","1508","3","14","7.3","-0.07","-0.03","N/A","N/A","N/A","6-6-0","0.500"
"8787","Mavericks","1655","24.3","1493","1508","9.5","9.2","5.6","-0.14","0.11","N/A","N/A","N/A","6-3-0","0.667"
"4511","Power Amplified","1656","24.3","1493","1507","7.5","8.7","8.1","-0.17","0.17","N/A","N/A","N/A","6-4-0","0.600"
"7709","Formosa Pangolin","1657","24.3","1493","1507","6.4","9.9","7.9","-0.09","0.17","N/A","N/A","N/A","3-6-0","0.333"
"1374","Amped Up","1658","24.3","1493","1507","7.5","10.6","6.2","-0.07","0.14","N/A","N/A","N/A","21-21-0","0.500"
"5056","MegaHurtz Robotics","1659","24.3","1493","1507","7.1","11.5","5.6","0.02","0.1","N/A","N/A","N/A","14-12-1","0.537"
"7423","GrizzBot","1660","24.3","1493","1507","6.6","10.8","6.9","-0.09","0.26","N/A","N/A","N/A","7-9-0","0.438"
"8705","Sci Tech FRC","1661","24.3","1493","1507","5.5","11.7","7.1","0.03","0.24","N/A","N/A","N/A","4-6-0","0.400"
"9037","HHS Black Ops","1662","24.3","1493","1507","4.2","13.2","6.9","-0.18","0.11","N/A","N/A","N/A","9-17-0","0.346"
"1937","Elysium","1663","24.3","1493","1507","7.3","11.1","5.8","-0.02","0.17","N/A","N/A","N/A","18-29-0","0.383"
"6914","Retro5ive","1664","24.3","1493","1507","6.1","12","6.2","-0.01","0.04","N/A","N/A","N/A","15-17-0","0.469"
"8326","GDS Mighty Hoppers","1665","24.2","1493","1507","5","14.7","4.5","-0.26","-0.01","N/A","N/A","N/A","15-11-1","0.574"
"1661","Griffitrons","1666","24.2","1493","1507","10.9","7.2","6.1","0.11","0.29","N/A","N/A","N/A","13-19-1","0.409"
"8267","Riptide Robotics 8267","1667","24.2","1493","1507","12.1","8.8","3.4","-0.14","0.03","N/A","N/A","N/A","8-5-0","0.615"
"9180","GHS Robotics - Ursa Major","1668","24.2","1493","1507","6.5","9.8","7.9","-0.14","0.13","N/A","N/A","N/A","17-11-1","0.603"
"1165","Team Paradise","1669","24.2","1492","1506","10","9","5.2","-0.14","0.15","2023azrl4","Arizona Robotics League Qualifier 4","9","23-18-0","0.561"
"2626","Evolution","1670","24.2","1492","1506","5.3","10.8","8.1","-0.15","0.17","N/A","N/A","N/A","5-4-0","0.556"
"5235","Gears of Fortune","1671","24.2","1492","1506","8","8.5","7.8","0.28","0.33","N/A","N/A","N/A","17-25-2","0.409"
"7583","Embers","1672","24.2","1492","1506","6.2","10.8","7.2","-0.09","0.09","N/A","N/A","N/A","7-9-0","0.438"
"4314","SUL Abe-Ro-Bots","1673","24.2","1492","1506","6.4","10.7","7","-0.1","0.35","N/A","N/A","N/A","4-8-0","0.333"
"5941","Cast Iron Orcas","1674","24.2","1492","1506","7.6","9.1","7.4","-0.17","0.36","N/A","N/A","N/A","12-14-0","0.462"
"2980","Whidbey Island Wildcats","1675","24.2","1492","1506","8.3","7.6","8.3","-0.02","0.2","N/A","N/A","N/A","17-24-1","0.417"
"5550","BRONChO BOTS","1676","24.1","1492","1506","9.8","10.8","3.6","-0.21","-0.02","N/A","N/A","N/A","6-15-0","0.286"
"5822","WolfByte","1677","24.1","1492","1506","9.2","8.9","6","-0.05","0.23","N/A","N/A","N/A","11-13-0","0.458"
"4972","BORUSAN ROBOTICS","1678","24.1","1492","1506","6.1","12.2","5.8","-0.08","0","N/A","N/A","N/A","4-7-0","0.364"
"7221","Viking Robotics","1679","24.1","1492","1506","7.2","12.9","4.1","0.04","0.1","N/A","N/A","N/A","11-17-1","0.397"
"4183","Bit Buckets","1680","24.1","1492","1505","6.6","9.4","8.1","0.08","0.25","2023azrl4","Arizona Robotics League Qualifier 4","9","13-14-0","0.481"
"5809","The Jesubots 5809","1681","24.1","1491","1505","5.8","12","6.3","0.04","0.06","N/A","N/A","N/A","19-25-1","0.433"
"6865","Manitoulin Metal 6865","1682","24.1","1491","1505","12.1","8.4","3.7","-0.01","0.09","N/A","N/A","N/A","17-31-0","0.354"
"3024","My Favorite Team","1683","24","1491","1505","7.7","8.6","7.8","-0.2","0.34","N/A","N/A","N/A","9-14-1","0.396"
"1672","Robo-T-Birds","1684","24","1491","1505","6.6","12.8","4.7","-0.11","-0.04","N/A","N/A","N/A","21-22-1","0.489"
"6194","The Aftershocks","1685","24","1491","1505","7.5","12.5","4.1","-0.17","0.05","N/A","N/A","N/A","10-17-2","0.379"
"1359","Scalawags","1686","24","1491","1505","9.2","6.2","8.6","-0.19","0.24","N/A","N/A","N/A","14-17-0","0.452"
"5827","Code Purple","1687","24","1491","1505","8.3","9.1","6.6","0.25","0.14","N/A","N/A","N/A","17-26-0","0.395"
"9278","Omegatrons","1688","24","1491","1505","3.4","11.9","8.8","-0.01","0.21","N/A","N/A","N/A","9-15-0","0.375"
"2450","Wind Chill","1689","24","1491","1505","8.1","11.3","4.6","-0.12","0.07","N/A","N/A","N/A","10-16-0","0.385"
"5918","Pumatrons","1690","24","1491","1505","6.1","11","6.9","0.09","0.18","N/A","N/A","N/A","11-14-0","0.440"
"7492","CavBots","1691","24","1491","1505","6.3","12.2","5.4","-0.09","0.25","N/A","N/A","N/A","9-20-0","0.310"
"6343","Steel Ridge Robotics","1692","24","1491","1505","7.1","6.8","10.1","-0.02","0.41","N/A","N/A","N/A","10-16-0","0.385"
"8084","ALFA ROBOTICS","1693","24","1491","1505","8.1","14.6","1.4","-0.11","0.07","N/A","N/A","N/A","9-5-0","0.643"
"8732","Trinity Force","1694","24","1491","1504","8.8","7.6","7.6","0.17","0.39","N/A","N/A","N/A","11-19-0","0.367"
"4664","Butler Bots","1695","24","1491","1504","8.4","10","5.6","-0.05","0.25","N/A","N/A","N/A","7-4-0","0.636"
"56","R.O.B.B.E.","1696","23.9","1491","1504","7.2","10.4","6.4","-0.05","0.14","2023njbw","Raritan Valley Science & Technology Showcase","9","17-26-0","0.395"
"1178","DURT  (De Smet Ultimate Rob...","1697","23.9","1491","1504","5.6","12.7","5.7","-0.09","0.2","N/A","N/A","N/A","7-6-1","0.536"
"6901","Knights Robotics","1698","23.9","1491","1504","7.3","8.7","7.9","0.03","0.46","N/A","N/A","N/A","21-20-0","0.512"
"4173","IMVERT (Mount Vernon Roboti...","1699","23.9","1490","1504","2.6","14.3","7.1","0","0.01","N/A","N/A","N/A","14-13-0","0.519"
"6099","Knight Riders","1700","23.9","1490","1504","10","10.3","3.5","-0.07","0.14","N/A","N/A","N/A","9-17-0","0.346"
"5982","Circuits of Destruction","1701","23.9","1490","1504","7","10.2","6.8","-0.14","0.17","N/A","N/A","N/A","14-17-0","0.452"
"6300","Northwood School Robotics","1702","23.9","1490","1504","6.4","11.5","6.1","-0.22","0.26","N/A","N/A","N/A","6-13-0","0.316"
"6940","Violet Z","1703","23.9","1490","1504","7.6","8.8","7.5","-0.09","0.25","N/A","N/A","N/A","6-5-1","0.542"
"1091","Oriole Assault","1704","23.9","1490","1503","6","13.1","4.8","0.08","-0.01","N/A","N/A","N/A","7-15-0","0.318"
"2283","Panteras","1705","23.8","1490","1503","4.3","13.1","6.4","-0.12","0.2","N/A","N/A","N/A","13-16-0","0.448"
"4060","Bearcat Robotics","1706","23.8","1490","1503","9.2","5.3","9.4","-0.02","0.37","N/A","N/A","N/A","21-24-0","0.467"
"1763","Paseliens","1707","23.8","1490","1503","8.6","8.7","6.5","0.06","0.14","N/A","N/A","N/A","12-16-0","0.429"
"7471","Robo Montagnards","1708","23.8","1490","1503","6.9","12.1","4.8","-0.22","0.08","N/A","N/A","N/A","2-7-0","0.222"
"31","Prime Movers","1709","23.8","1490","1503","8.3","11.6","3.9","-0.03","0.03","N/A","N/A","N/A","9-15-0","0.375"
"7111","RAD Robotics","1710","23.8","1490","1503","6.1","11","6.6","0.05","0.17","N/A","N/A","N/A","9-11-0","0.450"
"1940","Tech Tigers","1711","23.8","1490","1503","9.6","9.2","5","0.14","0.13","N/A","N/A","N/A","22-19-2","0.535"
"8032","Redshift","1712","23.8","1490","1503","8","11.3","4.6","-0.1","0.11","N/A","N/A","N/A","9-18-0","0.333"
"6113","M.A.R.C. 1","1713","23.8","1490","1503","7.7","9.4","6.8","-0.07","0.32","N/A","N/A","N/A","5-7-0","0.417"
"8743","SYNTAX Robotics","1714","23.8","1490","1503","5.6","13.9","4.3","-0.19","0.17","N/A","N/A","N/A","8-6-0","0.571"
"9152","RatFight9152","1715","23.8","1490","1503","4.6","13.9","5.3","-0.03","0.13","N/A","N/A","N/A","5-15-0","0.250"
"751","barn2robotics","1716","23.8","1489","1503","4.3","14.2","5.3","0.01","0.13","N/A","N/A","N/A","9-12-0","0.429"
"2815","Blue Devil Mechanics","1717","23.8","1489","1503","9.5","7.6","6.7","0","0.45","N/A","N/A","N/A","28-17-0","0.622"
"4014","Pixelators","1718","23.8","1489","1503","7.6","8.2","8","0.17","0.45","N/A","N/A","N/A","12-14-0","0.462"
"1811","FRESH","1719","23.8","1489","1503","7.7","9.4","6.6","-0.24","0.32","N/A","N/A","N/A","14-16-0","0.467"
"8114","Rocketeers","1720","23.8","1489","1503","11.6","6.1","6.1","-0.08","0.15","N/A","N/A","N/A","11-21-0","0.344"
"8349","Newbotics","1721","23.7","1489","1503","7.1","9.6","7","-0.14","0.32","N/A","N/A","N/A","16-25-1","0.393"
"6729","RobCoBots","1722","23.7","1489","1502","6.1","8.8","8.8","-0.21","0.24","N/A","N/A","N/A","16-12-2","0.567"
"7022","ACE Robotics","1723","23.7","1489","1502","9.3","7.5","7","0.07","0.25","N/A","N/A","N/A","16-28-0","0.364"
"7717","Steam Punks","1724","23.7","1489","1502","3.5","17.5","2.7","-0.11","0.05","N/A","N/A","N/A","4-6-0","0.400"
"6150","BlueBotics 6150","1725","23.7","1489","1502","4.2","11.6","7.9","-0.02","0.25","N/A","N/A","N/A","10-18-0","0.357"
"5624","TIGER TECH Robotics","1726","23.6","1488","1502","7.6","11.3","4.8","-0.07","0.16","N/A","N/A","N/A","15-13-1","0.534"
"8042","Fenrir","1727","23.6","1488","1502","5.2","15.5","2.9","-0.21","0.01","N/A","N/A","N/A","11-4-0","0.733"
"9030","Jr Robotics Bakü","1728","23.6","1488","1501","4.9","13.6","5.2","-0.24","0.02","N/A","N/A","N/A","9-11-0","0.450"
"3045","Gear Gremlins","1729","23.6","1488","1501","7.6","10.8","5.2","0.1","0.11","N/A","N/A","N/A","7-14-0","0.333"
"4338","Falcons","1730","23.6","1488","1501","7.5","8.1","7.9","0.13","0.26","N/A","N/A","N/A","15-27-0","0.357"
"8086","Robo Warriors","1731","23.5","1488","1501","9.4","9.5","4.6","-0.18","0.21","N/A","N/A","N/A","6-5-0","0.545"
"8374","Bongo Bots","1732","23.5","1488","1501","7.2","10.1","6.2","-0.1","0.19","N/A","N/A","N/A","14-14-1","0.500"
"662","Rocky Mountain Robotics","1733","23.5","1488","1500","6.9","10.7","5.9","-0.21","0.12","N/A","N/A","N/A","6-6-0","0.500"
"1164","Project NEO","1734","23.5","1487","1500","6.8","9.6","7.1","-0.18","0.37","N/A","N/A","N/A","11-17-0","0.393"
"6887","Dalton Catabots","1735","23.5","1487","1500","5.4","11.8","6.3","-0.05","0.16","N/A","N/A","N/A","11-17-1","0.397"
"5256","Atomics","1736","23.5","1487","1500","2.6","15.1","5.7","-0.09","0.16","N/A","N/A","N/A","12-15-0","0.444"
"7659","HNMCS Robotics","1737","23.5","1487","1500","7.6","10.6","5.3","0.2","0.15","N/A","N/A","N/A","18-24-0","0.429"
"2341","Sprockets","1738","23.4","1487","1500","2.2","12.3","9","-0.08","0.21","N/A","N/A","N/A","23-22-0","0.511"
"9241","EV ROBOTICS","1739","23.4","1487","1500","5.3","10.1","8","-0.27","0.16","N/A","N/A","N/A","13-14-0","0.481"
"9099","ANKAROB","1740","23.4","1487","1500","6.8","12.3","4.3","-0.12","0.09","N/A","N/A","N/A","3-7-0","0.300"
"3843","ROBO RACERS","1741","23.4","1487","1500","4.6","12.7","6.1","-0.11","0.21","N/A","N/A","N/A","3-7-0","0.300"
"4935","T-Rex","1742","23.4","1487","1500","6.4","11.8","5.2","0.06","0.02","N/A","N/A","N/A","32-26-1","0.551"
"4904","Bot-Provoking","1743","23.4","1487","1500","9.2","10.4","3.9","-0.09","0.05","N/A","N/A","N/A","4-14-1","0.237"
"2722","Charge Robotics","1744","23.4","1487","1500","8.3","10","5.1","0.15","0.34","N/A","N/A","N/A","15-26-0","0.366"
"4598","ICARUS INNOVATED","1745","23.4","1487","1499","7.9","8.2","7.2","-0.21","0.1","N/A","N/A","N/A","18-21-0","0.462"
"7256","Irish Robotics","1746","23.3","1486","1499","7.3","9.1","7","0.04","0.17","N/A","N/A","N/A","9-15-0","0.375"
"5480","FYRE","1747","23.3","1486","1499","6.1","13.6","3.6","-0.1","0.17","N/A","N/A","N/A","5-6-0","0.455"
"291","CIA - Creativity In Action","1748","23.3","1486","1499","8.5","8.9","5.9","-0.26","0.2","N/A","N/A","N/A","3-7-0","0.300"
"8512","Manzano Monarchs","1749","23.3","1486","1499","3.9","11.1","8.3","-0.15","0.26","N/A","N/A","N/A","5-7-0","0.417"
"3654","TechTigers","1750","23.3","1486","1499","9.7","6.3","7.4","0","0.27","N/A","N/A","N/A","16-35-0","0.314"
"5993","Istech Robotics Society","1751","23.3","1486","1499","8.3","12","3","-0.18","-0.02","N/A","N/A","N/A","7-12-0","0.368"
"9146","Backburners","1752","23.3","1486","1499","6.1","7.7","9.6","-0.2","0.16","N/A","N/A","N/A","8-9-0","0.471"
"5136","MechaPirates","1753","23.3","1486","1499","11","5.7","6.6","-0.07","0.29","N/A","N/A","N/A","3-6-0","0.333"
"4021","igKnightion","1754","23.3","1486","1499","8.5","10.9","3.9","-0.1","0.13","N/A","N/A","N/A","6-13-1","0.325"
"8339","Penticton Robotics","1755","23.3","1486","1499","11","9.1","3.3","-0.2","0.06","N/A","N/A","N/A","6-8-1","0.433"
"2345","Animal Control","1756","23.3","1486","1498","6.8","11.5","4.9","0","0.16","N/A","N/A","N/A","6-6-0","0.500"
"3344","Space Dragons","1757","23.3","1486","1498","6.8","8.9","7.6","0.2","0.09","N/A","N/A","N/A","16-27-0","0.372"
"6832","STEAMex","1758","23.3","1486","1498","3.2","12.4","7.6","-0.13","0.3","N/A","N/A","N/A","6-24-0","0.200"
"5866","Fe [Iron] Tigers","1759","23.2","1486","1498","6.6","6.4","10.3","0.04","0.29","N/A","N/A","N/A","7-24-0","0.226"
"9012","Waffles","1760","23.2","1486","1498","8.1","6.6","8.6","-0.14","0.36","N/A","N/A","N/A","6-7-0","0.462"
"8503","Raid One","1761","23.2","1486","1498","11.2","3.6","8.4","-0.11","0.27","N/A","N/A","N/A","7-9-0","0.438"
"9243","Maniac Robotics","1762","23.2","1486","1498","3.2","10.3","9.7","-0.18","0.26","N/A","N/A","N/A","4-7-0","0.364"
"5060","KnightTech","1763","23.2","1486","1498","8.2","9.9","5.1","-0.23","0.17","N/A","N/A","N/A","5-6-0","0.455"
"8286","Robotics","1764","23.2","1486","1498","8.2","9.8","5.2","-0.16","-0.07","N/A","N/A","N/A","11-15-1","0.426"
"2641","PCCR","1765","23.2","1486","1498","10.9","10.3","2.1","-0.12","0.01","N/A","N/A","N/A","11-14-0","0.440"
"8519","Iron Eagles","1766","23.2","1486","1498","8.8","8.6","5.9","-0.09","0.18","N/A","N/A","N/A","10-17-1","0.375"
"2145","HAZMATs","1767","23.2","1485","1498","10.4","5","7.7","-0.14","0.46","N/A","N/A","N/A","11-18-0","0.379"
"3526","PrepaTec - Blue Ignition","1768","23.2","1485","1498","3.9","16","3.3","0.01","-0.05","N/A","N/A","N/A","20-16-0","0.556"
"5176","RoboBills","1769","23.2","1485","1498","6.6","7.6","9","-0.18","0.26","N/A","N/A","N/A","11-7-0","0.611"
"6586","Tuskin' Raiders","1770","23.2","1485","1498","6.8","9.6","6.7","-0.18","0.14","N/A","N/A","N/A","13-14-0","0.481"
"4455","The Burger Bots","1771","23.2","1485","1498","9.2","6.8","7.1","-0.01","0.11","N/A","N/A","N/A","5-9-1","0.367"
"4774","The Drop Bears","1772","23.2","1485","1498","7.5","10.7","5","0.08","0.15","N/A","N/A","N/A","10-6-0","0.625"
"6998","NNKIEH","1773","23.1","1485","1497","6.5","9.3","7.3","-0.14","0.2","N/A","N/A","N/A","16-10-0","0.615"
"3824","HVA RoHAWKtics","1774","23.1","1485","1497","6.8","9.1","7.2","-0.16","0.34","N/A","N/A","N/A","13-15-0","0.464"
"9132","Basaksehir Teknoloji Takımı","1775","23.1","1485","1497","5.9","10.9","6.3","-0.19","0.02","N/A","N/A","N/A","9-6-0","0.600"
"7722","Resurrection MechaPhoenix","1776","23.1","1485","1497","12.5","4","6.7","-0.25","0.35","N/A","N/A","N/A","15-27-0","0.357"
"159","Alpine Robotics","1777","23.1","1485","1497","6.6","12.9","3.6","0.03","0.04","N/A","N/A","N/A","5-10-0","0.333"
"2458","Team Chaos","1778","23.1","1485","1497","8","10.1","5","-0.12","0.1","N/A","N/A","N/A","9-16-1","0.365"
"8041","Lake City Ultrabots","1779","23.1","1485","1497","6.6","8.4","8.1","-0.23","0.06","N/A","N/A","N/A","16-13-0","0.552"
"5016","Huntington Robotics","1780","23.1","1485","1497","6.5","10.1","6.5","-0.2","0.19","N/A","N/A","N/A","6-14-0","0.300"
"7225","Mechatronic Mustangs","1781","23.1","1485","1497","7.6","13.1","2.4","-0.05","-0.13","N/A","N/A","N/A","12-19-0","0.387"
"5870","League of Logic","1782","23.1","1485","1497","9.9","7.8","5.4","0.08","0.11","N/A","N/A","N/A","24-24-0","0.500"
"7770","Infinite Voltage","1783","23.1","1485","1497","9.1","9.5","4.5","0.09","0.24","N/A","N/A","N/A","19-24-0","0.442"
"8515","Photon","1784","23.1","1485","1497","9.6","10.2","3.2","-0.12","0.04","N/A","N/A","N/A","10-16-1","0.389"
"9305","Mont","1785","23.1","1485","1497","5","11.2","6.8","-0.19","0.14","N/A","N/A","N/A","7-5-0","0.583"
"2207","Bright Bears","1786","23.1","1484","1497","4.4","12.6","6.2","-0.04","0.02","N/A","N/A","N/A","3-5-1","0.389"
"9145","SALCO","1787","23.1","1484","1497","-0.4","15.5","7.9","-0.21","0.11","N/A","N/A","N/A","8-6-0","0.571"
"1758","Technomancers","1788","23","1484","1497","5.8","11.5","5.7","0","0.07","N/A","N/A","N/A","24-20-2","0.543"
"3793","CyberTitans","1789","23","1484","1497","9.6","6.7","6.7","-0.23","0.23","N/A","N/A","N/A","9-15-0","0.375"
"6918","Napa Cellar Rats","1790","23","1484","1497","5.7","9.6","7.7","-0.06","0.34","N/A","N/A","N/A","9-17-0","0.346"
"7672","SCORPIONS","1791","23","1484","1496","9","9.3","4.7","-0.16","0.14","N/A","N/A","N/A","5-6-0","0.455"
"9076","Villa Maria","1792","23","1484","1496","7.3","14.8","0.9","-0.22","-0.07","N/A","N/A","N/A","11-9-0","0.550"
